order_item_id,order_id,product_id,quantity,unit_price
4520,2489,148,1,240.6
4521,2490,156,1,360.16
4522,2490,76,3,581.74
4523,2491,54,2,638.1
4524,2492,192,1,485.89
4525,2493,25,1,1802.19
4526,2494,67,1,340.18
4527,2495,151,1,120.27
4528,2496,62,1,1007.5
4529,2496,12,1,1257.96
4530,2497,175,1,367.55
4531,2498,80,1,257.17
4532,2499,162,2,186.46
4533,2499,62,1,873.42
4534,2499,106,1,554.0
4535,2499,105,1,691.55
4536,2500,187,1,380.41
4537,2501,84,1,493.21
4538,2501,95,1,392.24
4539,2501,91,2,144.43
4540,2502,185,2,189.69
4541,2502,14,1,1816.72
4542,2503,126,1,96.07
4543,2503,31,1,478.84
4544,2504,101,1,759.97
4545,2505,39,1,1955.02
4546,2506,43,1,1153.5
4547,2507,138,2,280.61
4548,2507,34,1,1993.79
4549,2508,144,2,273.77
4550,2508,20,1,1374.61
4551,2509,90,1,538.64
4552,2510,107,1,218.79
4553,2511,81,1,931.48
4554,2511,162,1,209.84
4555,2512,29,1,1704.3
4556,2513,161,1,359.42
4557,2514,85,2,310.17
4558,2514,40,1,1645.9
4559,2515,7,2,1695.09
4560,2516,121,1,159.37
4561,2516,133,1,164.76
4562,2517,134,2,260.57
4563,2518,58,1,374.94
4564,2518,94,3,898.73
4565,2518,96,1,748.01
4566,2519,98,1,941.99
4567,2519,168,1,255.79
4568,2519,13,1,526.08
4569,2519,28,1,1147.04
4570,2520,47,1,1146.95
4571,2521,69,1,1008.02
4572,2522,31,1,470.36
4573,2523,47,1,1146.95
4574,2523,118,2,376.78
4575,2523,123,2,151.46
4576,2523,97,1,156.65
4577,2524,149,1,183.34
4578,2525,47,1,1146.95
4579,2526,172,1,315.29
4580,2527,23,1,766.48
4581,2527,171,2,401.39
4582,2528,66,1,397.84
4583,2528,35,1,1590.35
4584,2529,156,1,395.52
4585,2530,132,1,284.14
4586,2531,44,1,798.94
4587,2532,85,1,359.28
4588,2533,143,1,292.06
4589,2534,171,1,358.26
4590,2534,90,2,460.98
4591,2535,84,1,493.21
4592,2535,143,2,323.68
4593,2536,8,2,1517.02
4594,2537,129,2,394.17
4595,2538,165,1,377.58
4596,2538,199,1,364.61
4597,2539,126,1,96.07
4598,2540,14,1,1816.72
4599,2540,22,1,751.38
4600,2540,109,1,619.65
4601,2541,182,1,211.3
4602,2541,163,1,193.8
4603,2542,116,1,899.2
4604,2543,58,1,428.94
4605,2543,185,2,189.69
4606,2543,14,1,1816.72
4607,2544,169,3,442.69
4608,2545,71,1,1169.0
4609,2546,50,1,1008.74
4610,2546,100,1,282.13
4611,2546,42,2,352.84
4612,2547,180,1,174.96
4613,2547,193,1,471.55
4614,2547,127,1,44.16
4615,2548,196,1,140.76
4616,2549,131,2,27.82
4617,2550,119,2,475.16
4618,2550,132,1,247.68
4619,2550,36,1,1490.74
4620,2550,107,1,245.09
4621,2551,58,1,428.94
4622,2552,154,1,201.88
4623,2552,28,1,1262.36
4624,2553,18,1,1417.1
4625,2553,137,1,235.13
4626,2554,196,1,140.76
4627,2555,101,1,759.97
4628,2556,144,1,273.77
4629,2557,2,1,539.75
4630,2558,190,1,351.11
4631,2559,6,1,1071.23
4632,2559,189,1,479.1
4633,2560,7,3,1695.09
4634,2561,153,1,318.02
4635,2562,88,1,654.53
4636,2562,16,1,1501.76
4637,2563,68,1,449.81
4638,2563,105,2,691.55
4639,2563,82,1,848.72
4640,2564,152,1,360.28
4641,2564,22,1,751.38
4642,2565,19,1,968.43
4643,2565,179,2,146.48
4644,2566,4,2,549.91
4645,2566,31,2,545.46
4646,2567,55,1,447.91
4647,2567,25,1,1617.6
4648,2568,172,1,315.29
4649,2568,153,1,318.02
4650,2568,129,1,394.17
4651,2568,147,1,84.52
4652,2569,14,1,1560.96
4653,2569,70,1,250.59
4654,2570,198,1,413.05
4655,2571,52,1,1128.91
4656,2571,96,1,748.01
4657,2572,28,1,1262.36
4658,2572,175,1,367.55
4659,2572,107,1,245.09
4660,2573,14,1,1816.72
4661,2574,43,1,1153.5
4662,2574,102,2,519.82
4663,2575,28,3,1262.36
4664,2576,192,1,485.89
4665,2576,96,1,748.01
4666,2576,36,1,1490.74
4667,2577,13,1,466.97
4668,2578,146,1,278.93
4669,2578,9,1,744.5
4670,2579,166,2,265.95
4671,2579,25,1,1802.19
4672,2580,51,1,1072.43
4673,2581,56,1,788.31
4674,2582,171,1,401.39
4675,2583,176,1,436.2
4676,2583,196,1,140.76
4677,2584,13,1,526.08
4678,2584,140,2,142.43
4679,2585,138,1,280.61
4680,2585,117,2,815.03
4681,2586,180,1,204.06
4682,2586,124,1,159.92
4683,2587,56,1,788.31
4684,2588,52,1,1063.87
4685,2588,165,1,377.58
4686,2589,161,1,406.33
4687,2589,1,2,440.02
4688,2589,127,1,39.71
4689,2590,51,1,1072.43
4690,2590,195,1,336.84
4691,2590,157,1,256.68
4692,2591,127,1,38.69
4693,2592,72,1,366.31
4694,2593,174,3,274.33
4695,2593,134,1,260.57
4696,2594,117,1,706.64
4697,2594,166,1,265.95
4698,2595,13,1,526.08
4699,2596,129,2,394.17
4700,2596,175,1,367.55
4701,2597,166,1,265.95
4702,2597,133,2,164.76
4703,2598,198,3,413.05
4704,2598,145,1,154.02
4705,2598,153,1,318.02
4706,2599,194,1,258.66
4707,2599,3,1,539.1
4708,2600,191,1,485.49
4709,2600,117,2,815.03
4710,2601,31,1,487.37
4711,2602,86,1,197.75
4712,2602,193,1,471.55
4713,2603,106,1,618.93
4714,2604,85,1,359.28
4715,2605,139,1,214.93
4716,2606,193,1,471.55
4717,2607,149,1,183.34
4718,2607,114,2,787.06
4719,2608,99,1,374.8
4720,2608,152,2,360.28
4721,2609,50,1,1146.85
4722,2609,88,2,719.27
4723,2609,35,1,1777.25
4724,2610,119,2,475.16
4725,2610,158,1,187.89
4726,2611,7,1,1526.88
4727,2611,200,1,105.06
4728,2612,61,1,776.21
4729,2613,39,1,1673.19
4730,2614,148,1,256.17
4731,2615,14,1,1816.72
4732,2615,37,1,1452.91
4733,2616,68,1,449.81
4734,2616,23,1,766.48
4735,2617,91,1,157.92
4736,2617,191,1,485.49
4737,2618,72,1,366.31
4738,2618,129,1,394.17
4739,2619,74,1,578.97
4740,2619,145,1,154.02
4741,2619,191,1,485.49
4742,2620,7,1,1695.09
4743,2621,98,1,941.99
4744,2621,51,1,1072.43
4745,2621,27,3,628.59
4746,2622,148,2,256.17
4747,2622,5,2,390.51
4748,2623,23,2,766.48
4749,2624,69,1,915.58
4750,2624,186,1,401.69
4751,2625,184,1,399.61
4752,2626,66,1,448.66
4753,2626,32,1,644.55
4754,2627,72,1,366.31
4755,2628,7,1,1598.33
4756,2629,3,2,539.1
4757,2630,142,1,193.6
4758,2631,161,2,406.33
4759,2632,67,1,289.87
4760,2632,96,1,748.01
4761,2633,150,1,295.79
4762,2634,8,1,1517.02
4763,2635,4,1,549.91
4764,2635,156,2,395.52
4765,2636,179,1,154.28
4766,2636,128,1,299.56
4767,2637,139,1,240.57
4768,2638,51,1,1072.43
4769,2638,174,1,274.33
4770,2639,74,1,578.97
4771,2640,37,1,1629.76
4772,2640,151,1,112.92
4773,2641,2,1,623.26
4774,2641,66,1,448.66
4775,2641,171,1,401.39
4776,2642,93,1,580.0
4777,2643,108,1,613.75
4778,2643,91,1,157.92
4779,2644,47,1,1146.95
4780,2645,194,1,258.66
4781,2645,120,1,316.3
4782,2646,34,1,1993.79
4783,2646,90,3,538.64
4784,2647,143,1,323.68
4785,2648,81,2,931.48
4786,2649,7,1,1695.09
4787,2650,90,1,538.64
4788,2651,170,1,290.79
4789,2652,111,1,789.14
4790,2652,180,1,204.06
4791,2652,158,1,187.89
4792,2653,145,1,154.02
4793,2653,115,1,884.91
4794,2654,18,3,1417.1
4795,2655,65,2,260.61
4796,2655,187,1,435.69
4797,2656,54,1,638.1
4798,2656,19,1,869.8
4799,2657,147,1,84.52
4800,2657,122,1,112.48
4801,2657,63,1,858.98
4802,2658,103,1,228.45
4803,2659,47,1,1073.61
4804,2659,186,1,401.69
4805,2660,72,1,366.31
4806,2660,25,1,1802.19
4807,2660,1,1,440.02
4808,2661,196,1,140.76
4809,2662,70,1,250.59
4810,2662,161,1,356.46
4811,2663,150,1,295.79
4812,2664,199,1,364.61
4813,2664,39,1,1955.02
4814,2665,138,1,280.61
4815,2666,137,1,235.13
4816,2666,159,1,361.97
4817,2666,80,1,257.17
4818,2666,5,1,442.46
4819,2667,64,1,667.02
4820,2668,147,1,84.52
4821,2668,36,1,1490.74
4822,2668,166,1,265.95
4823,2668,164,1,122.49
4824,2669,192,1,418.83
4825,2669,121,1,159.37
4826,2669,166,1,265.95
4827,2670,50,2,1146.85
4828,2670,118,1,340.16
4829,2671,104,1,187.47
4830,2672,128,1,299.56
4831,2673,49,2,965.83
4832,2673,98,1,941.99
4833,2674,124,2,159.92
4834,2675,196,1,132.56
4835,2676,60,1,414.24
4836,2676,45,1,1129.1
4837,2677,121,1,159.37
4838,2677,187,1,435.69
4839,2677,198,1,413.05
4840,2678,180,1,204.06
4841,2678,42,1,352.84
4842,2679,170,1,290.79
4843,2679,9,1,744.5
4844,2679,172,1,275.86
4845,2679,160,1,196.53
4846,2680,30,1,1995.72
4847,2681,131,1,28.09
4848,2682,143,1,323.68
4849,2683,18,1,1417.1
4850,2683,153,1,318.02
4851,2683,116,1,899.2
4852,2684,12,1,1257.96
4853,2684,95,1,392.24
4854,2684,50,3,1146.85
4855,2685,95,1,392.24
4856,2685,119,1,475.16
4857,2686,192,2,485.89
4858,2687,103,1,194.21
4859,2688,148,2,227.21
4860,2688,181,1,230.74
4861,2688,26,1,883.11
4862,2688,53,1,912.95
4863,2689,196,2,140.76
4864,2690,188,2,150.49
4865,2691,25,1,1802.19
4866,2691,164,1,113.13
4867,2691,38,1,1095.62
4868,2692,21,1,661.44
4869,2693,65,1,260.61
4870,2694,48,1,1016.02
4871,2695,30,1,1995.72
4872,2695,3,2,539.1
4873,2696,91,1,157.92
4874,2696,98,1,941.99
4875,2697,26,2,1033.01
4876,2698,197,2,422.21
4877,2699,34,3,1993.79
4878,2700,140,1,142.43
4879,2700,69,1,1008.02
4880,2701,140,2,142.43
4881,2702,177,2,313.65
4882,2702,175,1,322.27
4883,2703,62,1,1007.5
4884,2703,96,2,748.01
4885,2704,173,1,459.12
4886,2705,24,1,1041.86
4887,2705,167,1,266.31
4888,2705,23,1,766.48
4889,2706,172,1,297.38
4890,2706,143,1,323.68
4891,2706,165,1,377.58
4892,2707,1,1,440.02
4893,2707,89,1,486.42
4894,2708,147,1,75.62
4895,2709,35,1,1777.25
4896,2710,143,3,323.68
4897,2711,124,1,144.45
4898,2711,100,2,282.13
4899,2712,113,1,824.52
4900,2712,170,1,290.79
4901,2713,78,2,445.54
4902,2714,43,1,1153.5
4903,2714,13,1,526.08
4904,2715,88,1,719.27
4905,2715,175,1,367.55
4906,2715,164,1,132.23
4907,2716,38,1,1095.62
4908,2717,154,1,201.88
4909,2718,183,1,200.91
4910,2719,36,2,1354.53
4911,2719,97,1,137.83
4912,2720,146,1,278.93
4913,2720,33,1,1354.25
4914,2721,141,1,254.46
4915,2722,15,2,1527.31
4916,2723,107,2,245.09
4917,2723,153,2,275.42
4918,2724,61,1,776.21
4919,2725,113,1,901.51
4920,2725,155,1,198.89
4921,2726,175,1,344.73
4922,2726,185,1,189.69
4923,2726,16,1,1636.91
4924,2727,121,1,159.37
4925,2728,33,1,1354.25
4926,2729,38,1,1095.62
4927,2730,112,2,716.89
4928,2731,56,1,788.31
4929,2731,90,2,538.64
4930,2732,161,1,406.33
4931,2733,66,1,448.66
4932,2734,120,1,339.07
4933,2735,166,1,265.95
4934,2735,185,1,189.69
4935,2735,173,1,459.12
4936,2736,16,1,1636.91
4937,2736,105,1,691.55
4938,2737,162,1,209.84
4939,2738,43,1,1153.5
4940,2739,110,1,353.02
4941,2739,123,2,151.46
4942,2739,55,1,447.91
4943,2739,112,1,716.89
4944,2740,43,1,1153.5
4945,2741,183,1,200.91
4946,2742,53,1,912.95
4947,2742,63,1,858.98
4948,2743,79,1,935.74
4949,2743,132,1,284.14
4950,2743,123,1,141.05
4951,2744,71,1,1169.0
4952,2744,47,1,1089.24
4953,2745,22,1,751.38
4954,2745,115,1,884.91
4955,2746,101,1,759.97
4956,2746,22,1,651.29
4957,2746,185,1,189.69
4958,2747,26,1,1033.01
4959,2747,27,1,628.59
4960,2748,98,1,941.99
4961,2749,150,1,295.79
4962,2749,163,1,193.8
4963,2749,90,1,483.52
4964,2750,43,1,1153.5
4965,2750,24,1,1041.86
4966,2751,185,2,189.69
4967,2752,65,1,260.61
4968,2752,64,1,667.02
4969,2752,154,1,183.25
4970,2753,11,1,1365.96
4971,2753,49,1,965.83
4972,2754,32,1,608.74
4973,2754,172,2,285.79
4974,2754,89,1,486.42
4975,2755,148,1,256.17
4976,2755,69,1,1008.02
4977,2755,24,2,921.15
4978,2756,148,2,256.17
4979,2757,179,2,154.28
4980,2758,162,1,209.84
4981,2759,119,1,475.16
4982,2759,197,1,422.21
4983,2760,52,1,1128.91
4984,2761,79,1,935.74
4985,2761,66,1,448.66
4986,2762,30,1,1995.72
4987,2763,68,2,449.81
4988,2763,98,1,941.99
4989,2763,47,1,1146.95
4990,2763,64,2,667.02
4991,2764,185,1,189.69
4992,2764,106,1,618.93
4993,2764,129,1,345.83
4994,2764,93,1,580.0
4995,2765,193,1,471.55
4996,2765,189,1,479.1
4997,2766,33,2,1249.95
4998,2766,62,1,1007.5
4999,2767,20,1,1294.46
5000,2767,100,2,246.26
5001,2768,178,3,325.76
5002,2769,73,1,971.06
5003,2769,92,1,923.6
5004,2770,199,2,337.31
5005,2770,142,3,193.6
5006,2771,72,2,340.98
5007,2771,155,2,198.89
5008,2771,82,3,966.66
5009,2772,13,1,526.08
5010,2773,193,1,471.55
5011,2773,194,3,258.66
5012,2774,177,1,287.09
5013,2775,119,1,475.16
5014,2776,79,1,849.18
5015,2777,117,1,755.27
5016,2777,183,1,200.91
5017,2778,14,2,1816.72
5018,2778,154,1,201.88
5019,2778,106,1,618.93
5020,2778,84,1,458.33
5021,2779,130,1,100.33
5022,2780,102,1,579.6
5023,2781,35,1,1777.25
5024,2782,93,1,580.0
5025,2783,63,1,858.98
5026,2784,88,1,719.27
5027,2784,92,2,996.68
5028,2784,124,1,159.92
5029,2784,66,1,448.66
5030,2785,116,3,899.2
5031,2785,96,2,748.01
5032,2785,89,1,457.71
5033,2786,65,1,260.61
5034,2786,153,1,286.73
5035,2787,151,2,120.27
5036,2787,187,1,435.69
5037,2788,152,3,360.28
5038,2788,144,1,273.77
5039,2789,54,2,590.53
5040,2790,41,1,1041.67
5041,2790,5,3,414.81
5042,2790,52,1,1009.1
5043,2791,182,1,211.3
5044,2791,16,1,1636.91
5045,2792,49,1,965.83
5046,2793,4,1,489.33
5047,2793,90,1,538.64
5048,2794,54,1,638.1
5049,2794,8,1,1517.02
5050,2794,63,1,858.98
5051,2794,120,1,339.07
5052,2795,134,1,260.57
5053,2795,49,1,913.5
5054,2796,102,1,579.6
5055,2796,85,1,359.28
5056,2797,66,1,448.66
5057,2798,128,1,299.56
5058,2798,97,1,156.65
5059,2799,19,1,968.43
5060,2799,149,1,183.34
5061,2800,123,1,151.46
5062,2801,47,1,1146.95
5063,2802,25,1,1623.48
5064,2803,111,1,914.09
5065,2804,108,1,613.75
5066,2804,95,2,392.24
5067,2804,188,1,150.49
5068,2804,86,2,219.69
5069,2805,122,1,99.33
5070,2806,119,1,475.16
5071,2807,29,3,1836.52
5072,2808,198,1,413.05
5073,2809,112,1,670.56
5074,2810,26,2,951.46
5075,2810,106,1,618.93
5076,2811,38,1,1095.62
5077,2811,7,1,1695.09
5078,2812,162,1,190.36
5079,2812,170,1,290.79
5080,2813,18,1,1417.1
5081,2813,23,1,766.48
5082,2813,35,1,1777.25
5083,2814,32,3,644.55
5084,2815,7,2,1540.15
5085,2815,167,1,266.31
5086,2816,102,1,534.49
5087,2817,152,1,360.28
5088,2818,144,1,273.77
5089,2819,91,1,157.92
5090,2820,144,1,238.66
5091,2820,158,1,187.89
5092,2820,135,1,296.31
5093,2820,5,1,406.29
5094,2821,164,1,132.23
5095,2822,123,1,151.46
5096,2822,153,1,318.02
5097,2823,62,1,1007.5
5098,2823,158,1,187.89
5099,2824,108,1,613.75
5100,2825,148,2,256.17
5101,2826,89,1,486.42
5102,2826,97,1,156.65
5103,2826,31,2,545.46
5104,2826,145,1,138.66
5105,2827,137,1,235.13
5106,2827,22,1,751.38
5107,2827,66,2,448.66
5108,2827,10,1,548.39
5109,2828,126,1,96.07
5110,2828,64,1,667.02
5111,2828,127,2,41.36
5112,2828,123,1,151.46
5113,2829,77,1,861.87
5114,2829,73,1,1064.65
5115,2830,197,2,422.21
5116,2831,59,1,270.86
5117,2831,143,1,323.68
5118,2831,66,1,448.66
5119,2831,182,2,211.3
5120,2832,76,2,623.01
5121,2832,14,2,1816.72
5122,2833,134,1,260.57
5123,2833,163,2,193.8
5124,2834,66,1,404.5
5125,2834,164,1,132.23
5126,2834,49,1,965.83
5127,2835,19,1,968.43
5128,2835,33,1,1354.25
5129,2836,63,1,858.98
5130,2837,127,1,44.16
5131,2837,115,1,884.91
5132,2838,15,3,1527.31
5133,2838,73,1,932.99
5134,2839,78,1,496.71
5135,2839,183,1,200.91
5136,2839,111,1,858.6
5137,2840,164,1,112.54
5138,2841,193,2,471.55
5139,2841,188,1,150.49
5140,2841,8,1,1343.5
5141,2841,55,1,447.91
5142,2842,126,1,82.03
5143,2843,90,1,538.64
5144,2844,23,1,766.48
5145,2844,143,2,323.68
5146,2845,35,1,1777.25
5147,2845,53,1,912.95
5148,2846,102,1,579.6
5149,2846,63,1,858.98
5150,2847,167,2,266.31
5151,2847,94,1,898.73
5152,2848,181,1,230.74
5153,2849,98,1,941.99
5154,2850,75,1,1126.52
5155,2850,20,2,1374.61
5156,2851,67,1,318.96
5157,2851,110,1,412.02
5158,2851,146,3,278.93
5159,2852,141,1,254.46
5160,2852,191,1,428.06
5161,2853,14,1,1816.72
5162,2853,44,2,798.94
5163,2853,105,1,691.55
5164,2854,177,1,313.65
5165,2855,140,1,142.43
5166,2856,30,1,1995.72
5167,2857,149,1,183.34
5168,2858,71,1,1169.0
5169,2859,141,1,254.46
5170,2859,45,1,1129.1
5171,2859,54,2,638.1
5172,2860,198,1,366.74
5173,2861,178,1,325.76
5174,2862,39,1,1955.02
5175,2863,136,2,276.75
5176,2863,76,1,623.01
5177,2864,121,1,159.37
5178,2865,177,1,313.65
5179,2865,169,1,442.69
5180,2865,26,1,1033.01
5181,2866,128,3,299.56
5182,2866,51,1,1072.43
5183,2866,57,1,207.19
5184,2867,71,1,1044.29
5185,2867,125,1,152.53
5186,2868,197,1,422.21
5187,2868,3,1,539.1
5188,2869,29,1,1836.52
5189,2869,41,1,964.16
5190,2870,94,1,898.73
5191,2870,180,1,204.06
5192,2871,51,1,1072.43
5193,2871,7,1,1695.09
5194,2872,178,1,325.76
5195,2873,90,1,538.64
5196,2874,119,2,475.16
5197,2874,90,1,538.64
5198,2874,114,2,787.06
5199,2874,121,1,159.37
5200,2875,16,3,1536.77
5201,2875,99,1,374.8
5202,2875,145,1,154.02
5203,2876,4,1,549.91
5204,2877,162,2,209.84
5205,2878,33,1,1354.25
5206,2879,195,1,336.84
5207,2880,44,1,798.94
5208,2880,116,1,799.8
5209,2881,117,1,815.03
5210,2882,113,1,901.51
5211,2882,140,1,125.96
5212,2882,98,3,941.99
5213,2882,63,1,858.98
5214,2883,52,3,1128.91
5215,2884,187,1,435.69
5216,2885,37,2,1629.76
5217,2885,42,3,352.84
5218,2885,112,1,716.89
5219,2886,155,1,198.89
5220,2887,144,1,255.9
5221,2887,195,1,305.58
5222,2888,30,3,1872.49
5223,2889,176,1,436.2
5224,2890,191,1,433.69
5225,2891,55,1,447.91
5226,2891,123,1,151.46
5227,2891,173,1,459.12
5228,2892,169,1,442.69
5229,2892,171,1,401.39
5230,2892,103,1,228.45
5231,2893,132,1,257.13
5232,2894,188,1,150.49
5233,2894,3,1,539.1
5234,2895,76,1,623.01
5235,2895,59,1,270.86
5236,2895,195,1,336.84
5237,2896,82,1,966.66
5238,2897,135,1,296.31
5239,2897,151,1,120.27
5240,2898,71,2,1109.77
5241,2898,189,2,479.1
5242,2899,128,1,299.56
5243,2900,101,1,657.8
5244,2901,101,1,759.97
5245,2901,21,1,661.44
5246,2902,51,1,1072.43
5247,2902,160,2,183.94
5248,2902,8,2,1517.02
5249,2902,32,1,578.12
5250,2903,108,1,613.75
5251,2903,100,1,282.13
5252,2904,43,2,1153.5
5253,2904,23,1,670.61
5254,2905,75,1,1126.52
5255,2906,178,2,325.76
5256,2906,146,1,278.93
5257,2907,57,1,207.19
5258,2908,3,1,539.1
5259,2909,24,1,1041.86
5260,2909,162,1,188.95
5261,2910,30,1,1995.72
5262,2910,156,1,395.52
5263,2911,63,2,858.98
5264,2911,192,1,485.89
5265,2911,107,1,224.38
5266,2912,35,1,1777.25
5267,2913,68,2,449.81
5268,2913,125,2,139.12
5269,2914,104,1,187.47
5270,2914,115,1,884.91
5271,2915,48,1,1016.02
5272,2916,120,1,339.07
5273,2917,183,1,171.24
5274,2918,121,1,159.37
5275,2918,35,2,1777.25
5276,2919,13,1,498.91
5277,2919,192,2,455.88
5278,2919,87,1,594.37
5279,2920,90,1,468.19
5280,2920,74,1,499.6
5281,2921,149,1,162.06
5282,2921,166,1,265.95
5283,2921,3,1,539.1
5284,2922,19,1,968.43
5285,2922,122,1,112.48
5286,2922,126,1,96.07
5287,2923,49,2,965.83
5288,2923,157,1,256.68
5289,2924,163,1,193.8
5290,2925,62,1,1007.5
5291,2926,52,1,1128.91
5292,2927,16,1,1636.91
5293,2928,25,1,1802.19
5294,2928,74,1,578.97
5295,2929,43,2,1003.59
5296,2929,144,1,273.77
5297,2929,120,1,339.07
5298,2930,91,1,157.92
5299,2931,66,1,410.89
5300,2932,183,1,200.91
5301,2932,29,2,1836.52
5302,2933,182,1,183.36
5303,2933,195,1,336.84
5304,2934,183,3,200.91
5305,2935,127,1,44.16
5306,2935,176,1,436.2
5307,2936,21,1,661.44
5308,2937,14,1,1816.72
5309,2938,54,1,638.1
5310,2938,171,2,401.39
5311,2939,22,1,662.52
5312,2940,138,1,280.61
5313,2941,94,1,898.73
5314,2941,104,1,187.47
5315,2942,135,3,296.31
5316,2943,21,1,601.86
5317,2944,63,1,761.53
5318,2945,34,1,1993.79
5319,2945,21,1,661.44
5320,2945,70,1,223.17
5321,2945,91,2,157.92
5322,2946,128,1,299.56
5323,2946,103,2,228.45
5324,2947,198,2,413.05
5325,2947,92,1,996.68
5326,2948,18,1,1417.1
5327,2948,125,1,152.53
5328,2948,153,1,276.12
5329,2949,43,1,1153.5
5330,2950,76,2,623.01
5331,2950,80,1,257.17
5332,2950,63,1,858.98
5333,2951,100,1,282.13
5334,2951,80,1,257.17
5335,2951,60,1,381.46
5336,2952,161,2,406.33
5337,2952,49,1,965.83
5338,2952,2,2,568.07
5339,2953,167,1,266.31
5340,2954,190,1,354.77
5341,2954,20,1,1374.61
5342,2954,58,1,428.94
5343,2955,23,1,661.16
5344,2955,58,1,428.94
5345,2956,154,1,201.88
5346,2956,26,1,915.67
5347,2956,187,1,435.69
5348,2956,125,1,152.53
5349,2957,60,1,414.24
5350,2958,177,2,313.65
5351,2958,164,1,132.23
5352,2959,77,1,861.87
5353,2959,74,1,549.44
5354,2960,139,1,240.57
5355,2960,127,1,44.16
5356,2961,63,1,858.98
5357,2962,197,1,385.03
5358,2962,95,1,392.24
5359,2963,49,1,965.83
5360,2964,132,3,284.14
5361,2964,3,1,539.1
5362,2965,117,1,773.12
5363,2965,11,1,1365.96
5364,2966,132,1,284.14
5365,2966,101,2,759.97
5366,2967,150,1,295.79
5367,2968,121,1,159.37
5368,2968,188,1,150.49
5369,2968,68,1,410.51
5370,2969,190,1,386.01
5371,2969,177,1,313.65
5372,2969,65,1,260.61
5373,2970,168,1,255.79
5374,2971,70,1,224.98
5375,2971,21,1,661.44
5376,2971,184,1,399.61
5377,2972,50,1,989.11
5378,2973,118,1,376.78
5379,2973,53,3,912.95
5380,2974,68,1,449.81
5381,2974,133,1,164.76
5382,2974,96,1,748.01
5383,2975,74,1,578.97
5384,2975,55,1,447.91
5385,2975,14,1,1816.72
5386,2976,150,1,295.79
5387,2976,175,1,367.55
5388,2977,36,1,1490.74
5389,2977,191,1,426.02
5390,2978,105,1,691.55
5391,2978,59,1,252.36
5392,2979,174,1,258.2
5393,2979,114,1,710.99
5394,2980,35,1,1674.48
5395,2981,85,1,359.28
5396,2982,22,2,751.38
5397,2983,137,1,235.13
5398,2983,127,2,39.93
5399,2983,8,1,1517.02
5400,2984,161,1,375.68
5401,2984,111,3,914.09
5402,2984,84,1,493.21
5403,2984,123,1,151.46
5404,2985,142,1,164.71
5405,2985,156,2,395.52
5406,2986,140,1,142.43
5407,2986,112,1,716.89
5408,2986,30,1,1733.72
5409,2987,142,1,193.6
5410,2988,188,1,129.33
5411,2988,79,2,879.19
5412,2989,16,1,1436.89
5413,2989,9,1,744.5
5414,2990,22,1,751.38
5415,2990,129,3,394.17
5416,2991,40,1,1860.2
5417,2991,186,2,401.69
5418,2991,129,1,394.17
5419,2992,8,1,1517.02
5420,2993,150,1,295.79
5421,2993,115,1,826.31
5422,2993,77,1,802.95
5423,2994,23,1,653.39
5424,2995,19,1,968.43
5425,2995,8,1,1517.02
5426,2996,95,1,364.96
5427,2996,173,2,400.3
5428,2997,122,1,112.48
5429,2997,77,1,748.61
5430,2998,118,1,376.78
5431,2998,162,1,209.84
5432,2998,15,1,1328.87
5433,2999,194,1,258.66
5434,3000,147,1,74.09
5435,3001,40,1,1860.2
5436,3002,149,1,183.34
5437,3002,51,1,969.41
5438,3003,139,1,240.57
5439,3004,28,1,1075.73
5440,3004,177,3,313.65
5441,3005,58,1,428.94
5442,3006,115,1,836.72
5443,3006,133,1,164.76
5444,3007,165,1,329.64
5445,3007,98,1,836.63
5446,3008,124,3,159.92
5447,3008,13,1,526.08
5448,3008,144,1,273.77
5449,3009,162,1,183.41
5450,3010,179,1,154.28
5451,3011,89,1,486.42
5452,3012,72,2,366.31
5453,3012,130,1,100.33
5454,3013,157,1,221.62
5455,3014,12,1,1257.96
5456,3015,69,2,1008.02
5457,3016,76,1,623.01
5458,3017,113,3,901.51
5459,3017,9,1,744.5
5460,3018,126,1,83.56
5461,3019,12,1,1170.11
5462,3020,114,1,787.06
5463,3020,79,1,935.74
5464,3021,83,3,208.24
5465,3021,44,1,751.99
5466,3022,151,2,120.27
5467,3022,77,1,861.87
5468,3023,96,2,658.8
5469,3023,36,1,1490.74
5470,3024,13,1,526.08
5471,3025,177,1,313.65
5472,3026,114,1,787.06
5473,3026,111,1,914.09
5474,3027,161,1,406.33
5475,3027,41,1,1041.67
5476,3027,155,1,198.89
5477,3028,111,1,914.09
5478,3029,99,1,374.8
5479,3030,39,3,1955.02
5480,3031,161,1,406.33
5481,3032,168,1,227.13
5482,3033,39,1,1955.02
5483,3033,155,1,198.89
5484,3033,137,1,235.13
5485,3033,107,2,245.09
5486,3034,186,1,401.69
5487,3034,126,1,96.07
5488,3034,133,1,164.76
5489,3035,72,1,366.31
5490,3036,5,1,442.46
5491,3037,46,1,439.45
5492,3038,62,1,1007.5
5493,3039,169,3,442.69
5494,3039,78,2,496.71
5495,3039,190,1,365.23
5496,3040,165,1,377.58
5497,3040,188,1,150.49
5498,3041,65,1,260.61
5499,3042,23,2,766.48
5500,3043,58,1,428.94
5501,3043,70,1,250.59
5502,3043,181,3,230.74
5503,3044,12,1,1257.96
5504,3045,42,2,352.84
