order_id,customer_id,order_date,total_amount,status,region,payment_method
2757,8233,7/29/2023,308.56,Completed,Central,Credit Card
2758,6142,11/21/2023,209.84,Completed,North,Apple Pay
2759,1664,7/8/2023,897.37,Completed,East,Debit Card
2760,5463,6/9/2023,1128.91,Completed,South,Credit Card
2761,5031,7/27/2023,1384.4,Completed,East,Debit Card
2762,4304,9/30/2023,1995.72,Completed,South,Apple Pay
2763,8805,12/19/2023,4322.6,Completed,West,Debit Card
2764,7825,11/13/2023,1734.45,Completed,South,Apple Pay
2765,3046,3/21/2023,950.65,Completed,South,Debit Card
2766,4431,2/9/2023,3507.4,Completed,West,Apple Pay
2767,1674,2/5/2023,1786.98,Completed,South,PayPal
2768,2530,10/5/2023,977.28,Completed,South,PayPal
2769,8307,12/19/2023,1894.66,Completed,Unknown,Apple Pay
2770,6902,11/26/2023,1255.42,Completed,West,Apple Pay
2771,8719,4/24/2023,3979.72,Completed,East,Debit Card
2772,7054,7/3/2023,526.08,Completed,Central,Apple Pay
2773,4173,6/11/2023,1247.53,Completed,West,Apple Pay
2774,641,4/12/2023,287.09,Completed,North,Credit Card
2775,3637,10/26/2023,475.16,Completed,West,Credit Card
2776,6228,10/24/2023,849.18,Completed,Central,Apple Pay
2777,551,7/20/2023,956.18,Returned,East,PayPal
2778,3540,1/6/2023,4912.58,Completed,Central,Debit Card
2779,9956,8/15/2023,100.33,Completed,West,Apple Pay
2780,2812,12/18/2023,579.6,Completed,North,PayPal
2781,308,10/25/2023,1777.25,Cancelled,South,Credit Card
2782,8084,8/2/2023,580,Completed,South,PayPal
2783,3039,3/13/2023,858.98,Completed,South,Debit Card
2784,9262,12/15/2023,3321.21,Completed,East,Apple Pay
2785,9273,4/14/2023,4651.33,Completed,Central,Apple Pay
2786,5056,2/18/2023,547.34,Completed,North,Apple Pay
2787,6622,2/20/2023,676.23,Completed,East,Apple Pay
2788,1072,1/31/2023,1354.61,Completed,North,PayPal
2789,7261,11/28/2023,1181.06,Completed,South,Apple Pay
2790,9997,6/14/2023,3295.2,Completed,South,Credit Card
2791,4048,8/17/2023,1848.21,Returned,West,Apple Pay
2792,8670,11/23/2023,965.83,Completed,South,PayPal
2793,2802,10/22/2023,1027.97,Completed,North,PayPal
2794,8541,6/1/2023,3353.17,Cancelled,North,PayPal
2795,604,1/31/2023,1174.07,Completed,East,PayPal
2796,2391,7/16/2023,938.88,Completed,Central,PayPal
2797,6079,4/17/2023,448.66,Completed,Central,Credit Card
2798,4164,10/19/2023,456.21,Completed,Central,Apple Pay
2799,543,4/14/2023,1151.77,Completed,South,Debit Card
2800,5887,7/8/2023,151.46,Completed,Central,Apple Pay
2801,2738,10/14/2023,1146.95,Completed,West,Debit Card
2802,5677,7/16/2023,1623.48,Completed,South,Credit Card
2803,4406,1/12/2023,914.09,Completed,South,Credit Card
2804,9052,11/7/2023,1988.1,Completed,South,PayPal
2805,3875,2/26/2023,99.33,Completed,North,Debit Card
2806,3690,12/20/2023,475.16,Completed,Central,Debit Card
2807,8801,10/28/2023,5509.56,Completed,West,Debit Card
2808,6170,6/18/2023,413.05,Completed,West,Credit Card
2809,4156,11/10/2023,670.56,Completed,South,Apple Pay
2810,5024,12/12/2023,2521.85,Completed,North,PayPal
2811,1047,5/17/2023,2790.71,Completed,North,PayPal
2812,6640,3/23/2023,481.15,Completed,West,Debit Card
2813,6561,10/6/2023,3960.83,Completed,South,Apple Pay
2814,3267,8/24/2023,1933.65,Completed,Unknown,Apple Pay
2815,3454,4/30/2023,11792.36,Completed,East,Credit Card
2816,5581,5/20/2023,534.49,Completed,West,Apple Pay
2817,3744,4/26/2023,360.28,Completed,North,Apple Pay
2818,1060,8/21/2023,273.77,Completed,South,Credit Card
2819,6079,9/1/2023,157.92,Completed,Central,Credit Card
2820,2265,7/4/2023,1129.15,Completed,North,Apple Pay
2821,5022,3/5/2023,132.23,Completed,East,Debit Card
2822,5036,3/21/2023,469.48,Completed,Central,Apple Pay
2823,6587,10/29/2023,1195.39,Completed,North,PayPal
2824,4642,9/11/2023,613.75,Completed,South,Debit Card
2825,1667,11/9/2023,512.34,Completed,North,Credit Card
2826,2781,11/24/2023,1872.65,Completed,West,Credit Card
2827,975,9/4/2023,2432.22,Completed,Unknown,Apple Pay
2828,1890,12/30/2023,997.27,Completed,West,Debit Card
2829,2526,11/7/2023,1926.52,Completed,Central,Apple Pay
2830,3672,2/4/2023,844.42,Completed,South,Debit Card
2831,674,7/20/2023,1465.8,Completed,South,Debit Card
2832,7348,7/31/2023,4879.46,Completed,Central,Debit Card
2833,2988,8/5/2023,648.17,Completed,Central,Apple Pay
2834,7592,4/26/2023,1502.56,Completed,Central,Credit Card
2835,4051,7/16/2023,2322.68,Completed,South,Apple Pay
2836,8759,10/14/2023,858.98,Completed,West,Apple Pay
2837,9187,1/12/2023,929.07,Completed,Central,Credit Card
2838,4725,1/20/2023,5514.92,Completed,North,Apple Pay
2839,3640,7/13/2023,1556.22,Completed,Central,Apple Pay
2840,3926,2/3/2023,112.54,Completed,East,Apple Pay
2841,1308,6/1/2023,2885,Completed,West,Apple Pay
2842,2485,11/25/2023,82.03,Completed,East,PayPal
2843,9699,8/3/2023,538.64,Completed,East,PayPal
2844,5058,1/30/2023,1413.84,Completed,East,Debit Card
2845,6884,9/24/2023,2690.2,Completed,East,PayPal
2846,8487,10/6/2023,1438.58,Completed,East,Debit Card
2847,3764,11/26/2023,1431.35,Completed,North,Apple Pay
2848,4190,8/8/2023,230.74,Completed,West,PayPal
2849,1775,12/19/2023,941.99,Completed,West,PayPal
2850,3825,12/6/2023,3875.74,Completed,South,Credit Card
2851,2934,8/6/2023,1567.77,Completed,West,PayPal
2852,8223,5/6/2023,682.52,Completed,East,PayPal
2853,1141,7/18/2023,4106.15,Completed,North,PayPal
2854,434,11/2/2023,313.65,Completed,North,PayPal
2855,5023,9/6/2023,142.43,Completed,South,Credit Card
2856,8912,3/28/2023,1995.72,Completed,West,PayPal
2857,7909,3/12/2023,183.34,Completed,North,Apple Pay
2858,38,10/25/2023,1169,Completed,South,Credit Card
2859,9803,12/28/2023,2659.76,Completed,South,PayPal
2860,3928,11/20/2023,366.74,Completed,Central,Apple Pay
2861,8251,10/28/2023,325.76,Completed,East,PayPal
2862,4040,10/9/2023,1955.02,Completed,Central,PayPal
2863,1348,10/12/2023,1176.51,Completed,Central,Debit Card
2864,7058,10/15/2023,159.37,Completed,South,PayPal
2865,652,5/20/2023,1789.35,Completed,North,Apple Pay
2866,2825,7/22/2023,2178.3,Completed,East,Apple Pay
2867,2366,1/8/2023,1196.82,Completed,East,Debit Card
2868,2395,10/29/2023,961.31,Completed,West,Credit Card
2869,5369,4/19/2023,2800.68,Completed,South,Debit Card
2870,1815,10/12/2023,1102.79,Completed,Central,PayPal
2871,7997,3/8/2023,2767.52,Completed,West,Credit Card
2872,9906,5/27/2023,325.76,Completed,East,Apple Pay
2873,8437,4/2/2023,538.64,Returned,South,PayPal
2874,5828,5/30/2023,3222.45,Completed,West,PayPal
2875,3277,11/9/2023,5139.13,Completed,Central,PayPal
2876,2206,3/9/2023,549.91,Completed,West,Credit Card
2877,3822,5/30/2023,419.68,Completed,West,PayPal
2878,1912,12/2/2023,1354.25,Completed,Central,PayPal
2879,6726,1/29/2023,336.84,Completed,East,Credit Card
2880,1435,10/18/2023,1598.74,Completed,East,Credit Card
2881,9140,9/2/2023,815.03,Completed,West,PayPal
2882,97,11/22/2023,4712.42,Completed,South,Debit Card
2883,5499,12/22/2023,3386.73,Returned,East,Credit Card
2884,6919,12/26/2023,435.69,Completed,West,PayPal
2885,459,12/1/2023,5034.93,Completed,East,Credit Card
2886,217,5/25/2023,198.89,Completed,Central,Credit Card
2887,5405,3/7/2023,561.48,Completed,East,PayPal
2888,9522,5/2/2023,5617.47,Completed,North,PayPal
2889,659,6/19/2023,436.2,Completed,North,Debit Card
2890,9974,9/8/2023,433.69,Completed,West,Apple Pay
2891,5057,12/5/2023,1058.49,Completed,North,PayPal
2892,9947,7/31/2023,1072.53,Completed,North,Debit Card
2893,4268,9/14/2023,257.13,Completed,Central,Apple Pay
2894,916,9/23/2023,689.59,Completed,Unknown,Debit Card
2895,7302,5/18/2023,1230.71,Completed,Central,Debit Card
2896,2241,4/6/2023,966.66,Completed,Unknown,Debit Card
2897,7332,7/23/2023,416.58,Completed,Central,Apple Pay
2898,644,4/4/2023,3177.74,Completed,Central,Debit Card
2899,9584,5/14/2023,299.56,Completed,North,Credit Card
2900,8837,11/19/2023,657.8,Completed,Central,Credit Card
2901,8999,4/14/2023,1421.41,Completed,South,PayPal
2902,564,11/4/2023,5052.47,Completed,West,Debit Card
2903,6082,1/12/2023,895.88,Completed,South,Debit Card
2904,7240,1/12/2023,2977.61,Completed,West,Apple Pay
2905,1564,11/8/2023,4386.94,Completed,South,PayPal
2906,3512,11/12/2023,930.45,Completed,Central,Credit Card
2907,2390,3/11/2023,207.19,Completed,East,Credit Card
2908,5775,12/30/2023,539.1,Completed,West,Debit Card
2909,3778,11/10/2023,1230.81,Completed,East,Credit Card
2910,2821,8/21/2023,2391.24,Completed,Central,Apple Pay
2911,5676,6/21/2023,2428.23,Completed,North,PayPal
2912,9713,12/5/2023,1777.25,Completed,East,PayPal
2913,6916,10/9/2023,1177.86,Completed,West,Debit Card
2914,6143,2/13/2023,1072.38,Completed,West,Credit Card
2915,4835,3/30/2023,1016.02,Completed,West,Credit Card
2916,6326,12/11/2023,339.07,Completed,East,Credit Card
2917,4350,9/27/2023,171.24,Completed,North,Debit Card
2918,367,2/11/2023,3713.87,Completed,Central,Credit Card
2919,5065,11/24/2023,2005.04,Completed,Central,Debit Card
2920,8138,8/25/2023,967.79,Completed,North,PayPal
2921,3732,12/11/2023,967.11,Completed,Central,Debit Card
2922,4689,1/14/2023,1176.98,Completed,North,Debit Card
2923,3218,12/3/2023,2188.34,Completed,North,PayPal
2924,1669,10/10/2023,193.8,Completed,West,Apple Pay
2925,5368,12/14/2023,1007.5,Completed,Unknown,Credit Card
2926,561,11/23/2023,1128.91,Completed,Central,Apple Pay
2927,4265,11/21/2023,1636.91,Completed,Central,Credit Card
2928,7203,3/27/2023,2381.16,Completed,Central,Debit Card
2929,7385,1/29/2023,2620.02,Completed,Central,PayPal
2930,9000,5/5/2023,157.92,Completed,South,Debit Card
2931,5644,12/11/2023,410.89,Completed,Unknown,Credit Card
2932,2231,1/8/2023,3873.95,Completed,South,Debit Card
2933,7356,2/15/2023,520.2,Completed,Central,Apple Pay
2934,7688,11/19/2023,602.73,Completed,South,PayPal
2935,8165,11/25/2023,480.36,Completed,East,Apple Pay
2936,6638,10/3/2023,661.44,Cancelled,South,Apple Pay
2937,3618,5/20/2023,1816.72,Returned,South,Apple Pay
2938,3635,1/16/2023,1440.88,Completed,North,PayPal
2939,4136,9/2/2023,662.52,Completed,Central,Credit Card
2940,2341,10/1/2023,280.61,Completed,South,Debit Card
2941,5467,3/23/2023,1086.2,Completed,North,Credit Card
2942,4622,5/8/2023,888.93,Completed,Central,Credit Card
2943,5850,2/22/2023,601.86,Completed,South,Apple Pay
2944,8283,10/29/2023,761.53,Completed,North,Apple Pay
2945,606,12/5/2023,3194.24,Completed,West,Apple Pay
2946,5804,11/8/2023,756.46,Completed,East,Apple Pay
2947,945,11/29/2023,1822.78,Completed,Central,Credit Card
2948,8277,7/20/2023,1845.75,Completed,Central,Debit Card
2949,2392,4/1/2023,1153.5,Completed,South,Apple Pay
2950,2324,7/26/2023,2362.17,Completed,Central,Apple Pay
2951,1942,1/11/2023,920.76,Completed,North,Apple Pay
2952,6215,3/8/2023,2914.63,Completed,South,Debit Card
2953,1620,11/10/2023,266.31,Completed,Central,Debit Card
2954,306,1/14/2023,2158.32,Returned,Central,Credit Card
2955,2770,1/18/2023,1090.1,Completed,West,PayPal
2956,9895,11/2/2023,1705.77,Completed,East,Credit Card
2957,1183,12/30/2023,414.24,Completed,West,PayPal
2958,7964,12/16/2023,759.53,Completed,Central,PayPal
2959,3886,8/2/2023,1411.31,Completed,Central,Credit Card
2960,1230,3/2/2023,284.73,Completed,West,Credit Card
2961,2861,5/13/2023,858.98,Completed,North,Credit Card
2962,1682,11/24/2023,777.27,Completed,West,Credit Card
2963,5558,7/27/2023,965.83,Completed,West,Apple Pay
2964,595,4/8/2023,1391.52,Completed,North,PayPal
2965,2734,4/3/2023,2139.08,Completed,West,Debit Card
2966,9664,11/3/2023,1804.08,Completed,East,PayPal
2967,6242,11/18/2023,295.79,Completed,West,Debit Card
2968,5242,10/4/2023,720.37,Completed,South,PayPal
2969,4637,12/26/2023,960.27,Completed,North,PayPal
2970,6463,7/17/2023,255.79,Completed,South,Apple Pay
2971,4974,2/21/2023,1286.03,Completed,East,PayPal
2972,5092,2/16/2023,989.11,Completed,South,Apple Pay
2973,8518,7/21/2023,3115.63,Completed,West,Apple Pay
2974,8121,9/28/2023,1362.58,Completed,Unknown,Credit Card
2975,723,5/9/2023,2843.6,Completed,East,PayPal
2976,9082,3/10/2023,663.34,Cancelled,West,Credit Card
2977,1934,8/13/2023,1916.76,Completed,East,Apple Pay
2978,5729,5/13/2023,943.91,Completed,South,PayPal
2979,8494,1/24/2023,969.19,Completed,East,Debit Card
2980,8911,10/22/2023,1674.48,Completed,North,Debit Card
2981,5337,12/28/2023,359.28,Completed,North,Apple Pay
2982,9705,5/15/2023,1502.76,Completed,East,Credit Card
2983,1853,11/23/2023,1832.01,Completed,South,Credit Card
2984,3132,11/28/2023,3762.62,Completed,Central,PayPal
2985,5422,5/24/2023,955.75,Completed,South,PayPal
2986,6341,6/6/2023,9286.34,Completed,North,PayPal
2987,1160,8/6/2023,193.6,Completed,Central,Debit Card
2988,3106,4/19/2023,1887.71,Completed,Central,Debit Card
2989,8757,7/1/2023,2181.39,Completed,South,Apple Pay
2990,1873,4/23/2023,1933.89,Completed,North,PayPal
2991,4860,12/5/2023,3057.75,Completed,South,Apple Pay
2992,1177,2/13/2023,1517.02,Completed,Central,Credit Card
2993,1308,9/7/2023,1925.05,Completed,West,Credit Card
2994,2365,9/16/2023,653.39,Completed,East,PayPal
2995,6783,7/16/2023,2485.45,Completed,Central,Credit Card
2996,5158,8/18/2023,1165.56,Completed,West,Credit Card
2997,8259,3/26/2023,861.09,Completed,East,Debit Card
2998,1094,3/7/2023,1915.49,Completed,South,PayPal
2999,579,11/14/2023,258.66,Completed,South,Credit Card
3000,6142,6/5/2023,74.09,Completed,North,PayPal
3001,7638,3/20/2023,1860.2,Completed,East,Apple Pay
3002,236,5/23/2023,1152.75,Completed,Central,PayPal
3003,8087,12/14/2023,240.57,Completed,East,Debit Card
3004,9759,8/24/2023,2016.68,Completed,West,Debit Card
3005,6346,7/4/2023,428.94,Completed,West,PayPal
3006,8437,6/6/2023,1001.48,Completed,South,PayPal
3007,7487,3/16/2023,1166.27,Completed,North,PayPal
3008,2491,5/7/2023,1279.61,Completed,East,PayPal
3009,824,6/8/2023,183.41,Completed,Unknown,PayPal
3010,2392,4/15/2023,154.28,Completed,South,Debit Card
3011,1440,9/16/2023,486.42,Completed,South,PayPal
3012,716,11/21/2023,832.95,Completed,East,Debit Card
3013,7148,10/20/2023,221.62,Cancelled,South,Credit Card
3014,3558,12/18/2023,1257.96,Completed,South,Credit Card
3015,3454,12/7/2023,2016.04,Returned,East,Apple Pay
3016,333,8/14/2023,623.01,Completed,South,Credit Card
3017,6701,10/15/2023,3449.03,Completed,West,Debit Card
3018,8383,4/14/2023,83.56,Completed,East,Debit Card
3019,7070,10/21/2023,1170.11,Completed,West,Apple Pay
3020,6363,3/3/2023,1722.8,Completed,West,Apple Pay
3021,5804,8/1/2023,1376.71,Completed,East,Credit Card
3022,6861,4/23/2023,1102.41,Completed,South,Credit Card
3023,3657,7/23/2023,2808.34,Completed,Central,Credit Card
3024,3316,2/19/2023,526.08,Completed,Unknown,Apple Pay
3025,2094,3/1/2023,313.65,Completed,South,Apple Pay
3026,4002,7/10/2023,1701.15,Completed,West,Apple Pay
3027,2775,3/7/2023,1646.89,Returned,Central,Debit Card
3028,2877,12/24/2023,914.09,Completed,South,PayPal
3029,7423,2/19/2023,374.8,Completed,North,PayPal
3030,414,9/21/2023,5865.06,Completed,North,Apple Pay
3031,1451,3/17/2023,406.33,Completed,Central,PayPal
3032,2287,3/21/2023,227.13,Completed,West,Apple Pay
3033,8464,9/9/2023,2879.22,Completed,Central,Credit Card
3034,8217,5/5/2023,662.52,Completed,South,Credit Card
3035,7200,8/16/2023,366.31,Completed,South,Credit Card
3036,4965,7/8/2023,442.46,Completed,Central,Apple Pay
3037,6459,5/30/2023,439.45,Completed,West,PayPal
3038,4813,12/19/2023,1007.5,Completed,East,PayPal
3039,1126,10/15/2023,2686.72,Cancelled,East,Apple Pay
3040,2146,2/11/2023,528.07,Completed,Central,Credit Card
3041,2810,2/20/2023,260.61,Completed,Central,Apple Pay
3042,6907,10/3/2023,1532.96,Completed,North,Debit Card
3043,8616,7/2/2023,1371.75,Completed,East,PayPal
3044,9012,11/23/2023,1257.96,Completed,Central,Credit Card
3045,4585,8/29/2023,2222.7,Completed,East,Apple Pay
3046,5771,12/9/2023,414.24,Completed,North,PayPal
3047,2246,12/10/2023,318.02,Completed,South,Debit Card
3048,8100,12/14/2023,4147.67,Completed,North,PayPal
3049,5399,1/22/2023,1511.13,Completed,West,Debit Card
3050,8890,6/9/2023,673.89,Completed,East,PayPal
3051,1265,8/24/2023,3547.14,Completed,Central,Debit Card
3052,4764,10/21/2023,422.21,Completed,Central,Debit Card
3053,7784,1/31/2023,359.28,Completed,South,Apple Pay
3054,3680,7/4/2023,397.93,Completed,North,Credit Card
3055,4527,5/30/2023,3100.44,Completed,West,Apple Pay
3056,1352,12/1/2023,3572.74,Completed,South,Apple Pay
3057,657,3/19/2023,996.68,Completed,East,Apple Pay
3058,9596,12/25/2023,529.48,Completed,West,Credit Card
3059,3592,4/17/2023,1371.96,Completed,South,PayPal
3060,287,12/22/2023,1700.93,Completed,Central,Apple Pay
3061,1709,12/18/2023,2089.33,Completed,West,Credit Card
3062,9705,10/15/2023,1507.64,Completed,East,Debit Card
3063,9589,10/7/2023,290.79,Cancelled,North,PayPal
3064,8478,1/15/2023,3217.29,Completed,East,Debit Card
3065,5490,1/8/2023,2236.13,Completed,South,Apple Pay
3066,8049,12/10/2023,913.39,Completed,North,Debit Card
3067,3336,11/29/2023,1895.85,Returned,South,Credit Card
3068,8345,7/9/2023,638.1,Completed,Central,PayPal
3069,6912,9/16/2023,7237.7,Completed,East,Debit Card
3070,7369,9/29/2023,216.58,Completed,North,Apple Pay
3071,5566,5/29/2023,486.42,Completed,North,Apple Pay
3072,4014,2/16/2023,766.48,Completed,West,Apple Pay
3073,5869,4/9/2023,413.05,Completed,West,Credit Card
3074,5907,6/22/2023,1710.9,Completed,West,Debit Card
3075,6477,6/29/2023,417.09,Completed,North,Apple Pay
3076,3278,2/17/2023,1697.71,Completed,North,PayPal
3077,2133,2/14/2023,1354.25,Completed,South,Debit Card
3078,9000,12/1/2023,890.08,Completed,South,Apple Pay
3079,5897,5/11/2023,395.52,Completed,West,Debit Card
3080,9816,10/10/2023,1570.97,Completed,East,PayPal
3081,7032,5/9/2023,250.59,Completed,West,Credit Card
3082,7008,12/16/2023,2327.01,Completed,Central,PayPal
3083,916,9/23/2023,2449.08,Completed,East,Credit Card
3084,6452,12/9/2023,30.63,Completed,Central,PayPal
3085,5798,10/3/2023,1035.28,Completed,North,Debit Card
3086,8588,10/3/2023,3048.73,Completed,West,Debit Card
3087,28,3/17/2023,1113.44,Completed,East,PayPal
3088,4605,9/30/2023,4983.62,Completed,Central,PayPal
3089,5529,9/20/2023,1260.37,Completed,North,Debit Card
3090,4242,8/29/2023,1786.37,Completed,South,Debit Card
3091,6070,6/18/2023,447.91,Completed,South,PayPal
3092,1321,7/11/2023,899.2,Completed,North,Credit Card
3093,1814,12/8/2023,12736.9,Completed,East,Debit Card
3094,4666,12/18/2023,2485.77,Completed,North,Apple Pay
3095,5337,5/14/2023,781.25,Completed,North,Apple Pay
3096,8232,11/20/2023,435.69,Completed,South,PayPal
3097,8417,12/18/2023,628.59,Completed,West,Debit Card
3098,4145,8/30/2023,1615.14,Completed,North,Credit Card
3099,8945,7/3/2023,201.88,Completed,South,Credit Card
3100,7793,12/24/2023,249.69,Returned,Central,Debit Card
3101,1499,12/14/2023,2661.89,Completed,East,Debit Card
3102,192,6/10/2023,731.06,Cancelled,East,PayPal
3103,9518,3/11/2023,105.06,Completed,West,PayPal
3104,2529,8/26/2023,1266.63,Completed,West,Apple Pay
3105,1974,11/28/2023,1074.6,Completed,Central,PayPal
3106,5376,3/12/2023,661.44,Completed,West,Apple Pay
3107,2679,8/3/2023,667.02,Completed,Central,Debit Card
3108,3776,6/13/2023,132.23,Completed,North,Apple Pay
3109,8493,4/19/2023,1315.56,Completed,Central,Debit Card
3110,865,11/12/2023,726.88,Completed,Central,Credit Card
3111,3960,5/28/2023,751.38,Completed,East,Apple Pay
3112,4220,3/26/2023,3067.25,Completed,Central,Debit Card
3113,881,9/18/2023,667.02,Completed,South,Credit Card
3114,3515,9/16/2023,832.31,Completed,Central,Debit Card
3115,7495,10/31/2023,4599.17,Completed,South,Apple Pay
3116,2163,3/25/2023,1167.69,Completed,East,Apple Pay
3117,9326,12/18/2023,1521.65,Returned,North,Debit Card
3118,9001,4/4/2023,2194.33,Returned,East,Credit Card
3119,8262,11/2/2023,4572.66,Completed,West,Apple Pay
3120,1750,8/3/2023,646.02,Completed,Central,Debit Card
3121,8211,3/19/2023,367.55,Completed,North,Apple Pay
3122,3759,7/28/2023,2191.24,Completed,East,PayPal
3123,1247,4/27/2023,2155.79,Completed,West,Credit Card
3124,2943,1/29/2023,323.68,Completed,East,PayPal
3125,3851,1/31/2023,966.81,Completed,South,Apple Pay
3126,9164,5/17/2023,2173.52,Completed,South,Apple Pay
3127,6691,4/16/2023,2093.3,Completed,West,Debit Card
3128,6086,2/25/2023,5233.29,Completed,Central,Apple Pay
3129,9946,12/27/2023,667.02,Completed,South,PayPal
3130,4891,11/29/2023,369.17,Completed,Central,PayPal
3131,8345,10/15/2023,618.93,Completed,Central,Credit Card
3132,4591,5/23/2023,1703.41,Completed,South,PayPal
3133,5228,7/11/2023,1432.4,Completed,West,PayPal
3134,7253,9/5/2023,4058.64,Completed,Central,Apple Pay
3135,8607,5/31/2023,315.29,Completed,South,Credit Card
3136,4249,2/18/2023,941.99,Completed,West,Credit Card
3137,4901,9/27/2023,1729.16,Completed,South,PayPal
3138,9073,5/15/2023,1417.1,Completed,North,Credit Card
3139,6489,9/21/2023,842.98,Completed,South,PayPal
3140,822,11/10/2023,320.34,Cancelled,East,Apple Pay
3141,9342,1/9/2023,2435.6,Completed,South,Apple Pay
3142,9349,3/4/2023,774.02,Completed,West,PayPal
3143,1265,5/13/2023,1961.9,Completed,Central,Debit Card
3144,1787,12/25/2023,2598.96,Completed,Central,Debit Card
3145,5205,4/13/2023,1322.88,Completed,Central,Credit Card
3146,5138,7/1/2023,1777.25,Completed,East,Credit Card
3147,9089,11/11/2023,257.17,Completed,West,Apple Pay
3148,8520,11/28/2023,901.51,Completed,South,Debit Card
3149,9109,7/5/2023,442.46,Completed,West,Debit Card
3150,848,11/10/2023,1462.03,Completed,West,Credit Card
3151,9548,2/2/2023,3786.78,Completed,East,Debit Card
3152,1504,4/25/2023,2980.61,Completed,North,Credit Card
3153,2671,11/8/2023,159.92,Completed,East,Apple Pay
3154,6754,1/13/2023,1365.96,Completed,South,PayPal
3155,741,8/19/2023,1276.2,Completed,Central,Debit Card
3156,1744,7/18/2023,965.83,Completed,West,Debit Card
3157,4128,11/18/2023,1146.95,Completed,South,Apple Pay
3158,3553,6/16/2023,1936.86,Completed,East,Debit Card
3159,9871,10/11/2023,471.55,Returned,West,PayPal
3160,1374,9/9/2023,3948.27,Completed,West,Debit Card
3161,8781,8/29/2023,295.79,Completed,Central,Debit Card
3162,3564,10/30/2023,1554.26,Completed,West,Credit Card
3163,4319,2/27/2023,1815.36,Completed,North,Credit Card
3164,4292,10/18/2023,692.82,Completed,South,Apple Pay
3165,1099,12/9/2023,987.2,Completed,Central,Apple Pay
3166,3663,4/7/2023,751.38,Completed,South,Debit Card
3167,5330,6/1/2023,2388.74,Completed,South,Credit Card
3168,6448,8/21/2023,545.46,Cancelled,West,Credit Card
3169,6249,5/24/2023,395.52,Completed,West,Apple Pay
3170,5637,3/16/2023,260.54,Completed,North,PayPal
3171,1481,7/10/2023,417.14,Completed,North,PayPal
3172,7374,8/12/2023,1146.95,Completed,West,Debit Card
3173,8288,5/6/2023,1129.45,Completed,Unknown,PayPal
3174,5451,12/19/2023,1636.04,Completed,North,Apple Pay
3175,7359,12/20/2023,2224.81,Completed,East,Debit Card
3176,6588,8/7/2023,2257.82,Completed,South,Debit Card
3177,3314,7/18/2023,1948.67,Completed,West,Credit Card
3178,5054,7/12/2023,235.13,Completed,East,Apple Pay
3179,1627,5/17/2023,854.94,Completed,East,Credit Card
3180,6696,7/24/2023,435.22,Completed,East,Debit Card
3181,6919,10/25/2023,1316.19,Completed,West,Credit Card
3182,2549,2/17/2023,1329.37,Completed,Central,Credit Card
3183,9835,7/25/2023,1145.71,Completed,West,Apple Pay
3184,4373,12/6/2023,73.61,Completed,South,PayPal
3185,1786,10/12/2023,3955.35,Completed,North,Credit Card
3186,6498,12/28/2023,1048.86,Completed,West,PayPal
3187,8768,1/31/2023,4101.28,Completed,Central,Debit Card
3188,9047,12/26/2023,558.85,Completed,Central,Debit Card
3189,206,11/12/2023,1008.02,Completed,South,Apple Pay
3190,6046,2/8/2023,678.89,Completed,Central,Debit Card
3191,6143,6/29/2023,1128.91,Completed,West,PayPal
3192,9543,8/12/2023,2647.59,Completed,West,Debit Card
3193,223,1/25/2023,260.61,Completed,East,PayPal
3194,1602,12/2/2023,658.9,Completed,South,Apple Pay
3195,5453,12/15/2023,485.49,Completed,South,Credit Card
3196,2915,7/20/2023,1817.23,Completed,West,PayPal
3197,2491,10/7/2023,1041.67,Completed,East,PayPal
3198,3606,10/2/2023,3996.22,Completed,West,Apple Pay
3199,3633,8/13/2023,759.3,Completed,West,Apple Pay
3200,7264,10/6/2023,4039.15,Completed,West,Debit Card
3201,9090,11/28/2023,1098.42,Completed,East,PayPal
3202,1975,12/15/2023,374.8,Completed,South,Apple Pay
3203,7070,11/1/2023,2012.84,Completed,West,Apple Pay
3204,4511,8/8/2023,131.89,Completed,Central,Apple Pay
3205,7908,7/19/2023,1528.46,Completed,West,Credit Card
3206,3314,3/30/2023,265.95,Completed,West,Debit Card
3207,2952,7/10/2023,1741.11,Completed,Central,PayPal
3208,4823,6/30/2023,1610.69,Completed,West,PayPal
3209,9315,9/1/2023,1008.02,Completed,South,Apple Pay
3210,5852,12/8/2023,788.31,Completed,West,PayPal
3211,7021,7/17/2023,3570.1,Completed,West,Debit Card
3212,1921,7/18/2023,1740.3,Completed,South,Apple Pay
3213,7786,9/13/2023,1081.11,Completed,West,Apple Pay
3214,8194,12/19/2023,1290.76,Completed,North,PayPal
3215,6886,3/22/2023,585.62,Completed,West,PayPal
3216,7496,9/13/2023,361.92,Completed,Central,Credit Card
3217,1240,9/1/2023,1973.9,Completed,East,Apple Pay
3218,8450,9/21/2023,278.66,Completed,East,PayPal
3219,7842,11/6/2023,201.88,Completed,West,Credit Card
3220,9503,1/25/2023,1095.96,Completed,North,Debit Card
3221,4138,8/11/2023,435.69,Completed,South,Debit Card
3222,6987,11/23/2023,284.14,Cancelled,North,Credit Card
3223,5899,11/30/2023,1400.18,Completed,Central,Debit Card
3224,4406,8/29/2023,1076.24,Completed,South,Apple Pay
3225,8087,8/30/2023,154.53,Completed,East,Credit Card
